Date,Region,Category,Revenue,Profit,Quantity
2022-06-02,North America,Electronics,9216.89,1003.4,47.0
2024-03-06,LATAM,Apparel,6926.02,885.88,34.0
2023-09-02,LATAM,Electronics,6848.1,1369.99,25.0
2024-01-28,APAC,Apparel,3069.21,1054.78,13.0
2022-07-13,Middle East,Electronics,974.84,170.48,30.0
2023-06-28,APAC,Home & Garden,200.96,38.09,13.0
2022-04-30,APAC,Home & Garden,1400.41,460.53,4.0
2022-07-05,North America,Apparel,5644.04,1305.39,17.0
2024-04-24,LATAM,Apparel,3868.22,521.73,15.0
2024-08-20,EMEA,Apparel,9947.31,1485.32,45.0
2024-10-14,North America,Home & Garden,18310.09,1114.48,44.0
2022-08-14,LATAM,Home & Garden,2961.71,858.62,48.0
2022-08-11,North America,Apparel,1637.61,179.52,32.0
2023-08-23,LATAM,Electronics,2871.71,674.85,6.0
2024-02-25,LATAM,Food & Beverage,21037.33,5633.33,48.0
2022-04-16,APAC,Sports,8732.66,1100.27,24.0
2024-03-29,APAC,Beauty,1976.7,402.78,28.0
2023-11-25,APAC,Sports,2979.15,162.57,7.0
2023-06-27,Middle East,Sports,1869.57,626.69,14.0
2023-02-15,LATAM,Sports,9701.54,1889.85,48.0
2022-09-03,North America,Food & Beverage,9587.14,689.37,21.0
2024-07-16,Middle East,Electronics,18812.9,1714.73,35.0
2023-02-08,Middle East,Apparel,17223.34,1624.11,44.0
2024-01-13,Middle East,Food & Beverage,1506.12,110.64,23.0
2023-08-03,North America,Sports,8419.82,1709.61,17.0
2023-03-31,EMEA,Apparel,12241.8,973.19,26.0
2024-06-13,EMEA,Sports,9190.09,3157.32,21.0
2024-08-04,EMEA,Electronics,2990.9,653.94,22.0
2022-05-05,LATAM,Apparel,8301.82,469.07,18.0
2023-06-27,EMEA,Food & Beverage,5543.39,469.33,19.0
2022-04-07,LATAM,Home & Garden,11479.69,974.49,
2022-06-20,EMEA,Food & Beverage,119.17,38.68,10.0
2022-07-24,EMEA,Food & Beverage,5079.34,1457.21,24.0
2022-12-29,LATAM,Beauty,1602.47,103.11,33.0
2023-03-16,APAC,Electronics,5914.25,839.64,17.0
2022-11-06,LATAM,Beauty,9291.71,1414.67,20.0
2022-04-23,LATAM,Beauty,8077.88,1594.17,25.0
2024-10-24,APAC,Home & Garden,8682.34,,19.0
2022-11-09,APAC,Electronics,13048.53,958.36,38.0
2023-11-17,Middle East,Apparel,13033.94,4413.32,30.0
2022-04-26,Middle East,Sports,11000.94,3762.13,31.0
2024-01-14,North America,Home & Garden,138.1,8.46,4.0
2022-08-19,North America,Beauty,3625.3,425.22,34.0
2023-12-24,North America,Food & Beverage,1285.81,426.54,4.0
2023-11-11,North America,Food & Beverage,10341.27,2397.89,47.0
2022-03-14,LATAM,Beauty,5725.36,1137.69,11.0
2024-11-15,EMEA,Sports,1282.78,462.26,8.0
2022-09-19,North America,Beauty,4094.67,285.76,11.0
2024-10-05,EMEA,Home & Garden,10703.18,2048.77,21.0
2024-04-30,EMEA,Sports,9375.82,3021.21,37.0
2023-02-22,LATAM,Apparel,2974.94,794.0,31.0
2024-03-02,North America,Food & Beverage,2750.73,,44.0
2023-05-23,North America,Beauty,16321.97,6089.81,44.0
2023-10-10,APAC,Food & Beverage,5409.73,1485.21,21.0
2023-04-18,APAC,Food & Beverage,15019.6,4619.68,48.0
2024-09-11,LATAM,Beauty,13001.03,923.55,28.0
2023-01-04,Middle East,Beauty,,3409.95,33.0
2022-12-11,APAC,Electronics,1290.47,323.14,4.0
2024-02-18,EMEA,Apparel,4819.76,1481.04,10.0
2024-01-29,LATAM,Food & Beverage,4450.6,534.82,18.0
2022-04-28,EMEA,Sports,172.68,14.14,3.0
2022-07-10,EMEA,Food & Beverage,1992.85,111.36,6.0
2022-02-12,Middle East,Home & Garden,7249.19,2127.88,25.0
2022-02-10,Middle East,Home & Garden,243.21,62.28,6.0
2023-04-21,Middle East,Home & Garden,13247.48,4664.62,41.0
2024-07-14,LATAM,Apparel,368.92,30.87,2.0
2023-03-24,LATAM,Sports,221.18,20.81,3.0
2022-10-06,EMEA,Home & Garden,3365.36,802.95,14.0
2023-08-27,APAC,Food & Beverage,7359.17,1939.16,15.0
2022-10-26,Middle East,Home & Garden,18925.64,2365.09,43.0
2022-05-08,LATAM,Home & Garden,5020.91,1564.22,21.0
2024-01-18,North America,Electronics,1356.2,262.57,3.0
2023-05-16,North America,Home & Garden,2145.77,712.88,5.0
2022-11-22,LATAM,Apparel,2402.83,550.99,10.0
2024-01-18,APAC,Beauty,4959.92,286.38,16.0
2024-07-09,North America,Beauty,25423.23,7146.97,48.0
2022-03-16,APAC,Sports,7372.76,1632.65,27.0
2022-08-29,North America,Food & Beverage,8753.88,1779.47,28.0
2024-05-03,EMEA,Food & Beverage,3989.48,,18.0
2024-02-08,North America,Food & Beverage,3128.03,285.24,48.0
2022-07-31,APAC,Beauty,6793.69,542.97,27.0
2023-04-13,EMEA,Home & Garden,10659.16,2854.58,42.0
2024-07-10,Middle East,Apparel,9318.26,719.24,31.0
2022-05-22,LATAM,Food & Beverage,2959.18,307.96,29.0
2024-03-24,Middle East,Home & Garden,23219.82,7362.75,46.0
2023-04-14,LATAM,Electronics,4673.34,727.31,19.0
2023-06-24,EMEA,Electronics,14414.77,3785.5,31.0
2024-06-20,Middle East,Home & Garden,384.67,74.21,37.0
2023-07-24,EMEA,Home & Garden,13840.81,3509.43,47.0
2022-10-08,EMEA,Food & Beverage,574.64,140.27,3.0
2023-04-24,Middle East,Electronics,7508.25,2352.31,37.0
2024-12-09,Middle East,Sports,18640.26,4296.31,49.0
2024-05-08,LATAM,Sports,1353.45,85.34,16.0
2024-06-08,LATAM,Electronics,13784.48,4670.88,35.0
2023-03-11,APAC,Sports,1548.55,267.65,12.0
2023-09-01,North America,Apparel,1130.4,313.41,18.0
2022-07-03,APAC,Home & Garden,4076.79,960.03,9.0
2022-12-03,Middle East,Sports,5604.26,1057.7,15.0
2023-12-12,Middle East,Apparel,2725.0,465.33,6.0
2022-02-17,APAC,Home & Garden,7025.17,709.48,20.0
2022-01-02,Middle East,Beauty,3611.52,1212.24,23.0
2022-08-10,EMEA,Home & Garden,16462.37,5762.64,33.0
2023-01-01,APAC,Sports,5722.06,1218.22,35.0
2022-09-27,LATAM,Food & Beverage,285.01,31.42,2.0
2023-10-05,APAC,Food & Beverage,12913.76,1352.1,30.0
2024-03-19,LATAM,Home & Garden,20234.68,1974.54,37.0
2022-10-13,LATAM,Beauty,24058.54,,47.0
2023-01-12,Middle East,Home & Garden,6722.24,403.35,16.0
2022-02-04,North America,Home & Garden,2750.7,1010.35,14.0
2023-12-27,LATAM,Electronics,8666.48,2411.51,44.0
2022-06-26,EMEA,Food & Beverage,9867.19,2862.61,37.0
2024-10-10,North America,Home & Garden,10951.07,1923.99,28.0
2024-04-06,North America,Sports,2806.48,536.37,6.0
2024-07-31,APAC,Sports,17486.73,1544.77,45.0
2024-09-29,North America,Apparel,18390.29,4905.27,48.0
2022-06-10,EMEA,Apparel,17317.67,5203.34,43.0
2024-11-25,LATAM,Electronics,4197.33,582.08,24.0
2024-11-20,EMEA,Electronics,13103.04,2907.29,35.0
2022-02-09,APAC,Home & Garden,6974.48,2364.5,26.0
2022-10-06,LATAM,Apparel,11048.74,3193.15,41.0
2023-07-03,APAC,Home & Garden,11427.1,4166.78,24.0
2024-07-22,Middle East,Apparel,1724.15,480.93,29.0
2023-07-16,North America,Apparel,5311.59,346.57,12.0
2022-06-17,Middle East,Home & Garden,1050.36,275.38,21.0
2024-12-04,EMEA,Home & Garden,19963.02,7030.96,42.0
2023-06-22,North America,Food & Beverage,1555.09,259.34,11.0
2022-09-03,LATAM,Beauty,5441.85,715.31,12.0
2022-01-27,North America,Sports,7301.43,2474.41,18.0
2024-08-22,LATAM,Sports,8379.72,2656.66,30.0
2022-07-22,EMEA,Sports,237.68,38.3,1.0
2022-08-04,North America,Apparel,339.93,60.81,1.0
2024-10-01,APAC,Food & Beverage,814.13,127.39,19.0
2024-06-17,LATAM,Food & Beverage,10677.12,2827.02,37.0
2023-06-12,LATAM,Apparel,5519.66,1415.47,17.0
2023-10-18,Middle East,Apparel,4118.04,408.49,17.0
2023-09-08,APAC,Beauty,7710.54,1903.23,36.0
2023-12-04,Middle East,Home & Garden,4182.63,1385.4,15.0
2022-02-21,LATAM,Sports,11059.29,2619.8,32.0
2022-01-05,LATAM,Beauty,1620.97,244.38,10.0
2024-03-24,APAC,Apparel,4775.25,696.1,36.0
2023-07-23,EMEA,Sports,3970.4,1212.06,23.0
2023-01-25,LATAM,Apparel,454.31,95.93,7.0
2024-12-08,Middle East,Apparel,1483.13,240.27,35.0
2022-06-27,LATAM,Electronics,1626.61,249.3,23.0
2022-06-26,Middle East,Food & Beverage,5435.85,1419.93,38.0
2024-05-18,EMEA,Electronics,1213.89,138.82,5.0
2023-04-12,APAC,Sports,14056.98,2419.25,41.0
2024-11-26,Middle East,Electronics,12362.78,3399.74,40.0
2024-11-05,APAC,Sports,10406.05,3481.6,46.0
2024-05-24,Middle East,Home & Garden,4174.59,379.1,24.0
2023-07-08,APAC,Apparel,1893.74,504.85,5.0
2023-10-24,EMEA,Electronics,386.71,80.73,17.0
2024-10-25,Middle East,Food & Beverage,11590.91,2246.55,45.0
2023-03-09,North America,Home & Garden,346.13,76.93,11.0
2022-06-11,Middle East,Sports,255.31,81.93,2.0
2023-03-18,EMEA,Beauty,5650.74,806.95,13.0
2024-06-02,North America,Electronics,7720.29,2113.05,23.0
2023-11-25,APAC,Sports,10809.76,1283.38,45.0
2024-12-31,Middle East,Home & Garden,268.28,90.04,1.0
2024-02-03,EMEA,Beauty,320.96,119.76,3.0
2022-09-30,APAC,Beauty,2485.33,391.29,41.0
2024-12-26,Middle East,Electronics,5751.08,793.31,14.0
2023-04-12,North America,Sports,10855.92,1797.74,32.0
2024-11-16,Middle East,Electronics,24012.85,7271.08,49.0
2023-12-24,APAC,Electronics,8394.87,491.61,30.0
2024-02-14,LATAM,Sports,13428.39,3490.29,28.0
2022-09-15,APAC,Electronics,6950.17,2605.04,20.0
2023-07-07,APAC,Food & Beverage,2293.86,383.75,
2022-08-10,LATAM,Sports,1174.72,364.3,40.0
2022-10-09,EMEA,Food & Beverage,6001.12,2260.94,31.0
2024-12-24,LATAM,Food & Beverage,3027.04,627.42,37.0
2022-05-30,LATAM,Apparel,2308.34,328.38,18.0
2024-02-05,LATAM,Home & Garden,12869.0,2742.3,33.0
2024-03-03,APAC,Apparel,6623.17,1422.29,25.0
2024-08-20,APAC,Electronics,1968.03,103.94,5.0
2023-07-17,LATAM,Apparel,1432.27,251.06,16.0
2023-11-01,North America,Apparel,1941.14,415.77,15.0
2022-10-22,North America,Electronics,1509.82,244.87,13.0
2022-12-19,LATAM,Electronics,551.55,65.56,3.0
2024-05-22,LATAM,Home & Garden,4222.31,834.1,15.0
2022-01-14,Middle East,Beauty,3082.98,,8.0
2022-11-01,Middle East,Electronics,7262.31,1278.28,20.0
2023-04-12,Middle East,Sports,16303.13,5669.2,41.0
2022-12-26,LATAM,Beauty,3249.61,183.73,15.0
2024-11-23,APAC,Food & Beverage,8457.74,669.85,19.0
2024-12-18,EMEA,Food & Beverage,1884.97,275.8,27.0
2022-06-18,LATAM,Apparel,17154.34,5704.24,33.0
2024-03-19,APAC,Electronics,202.24,59.55,2.0
2023-06-12,APAC,Apparel,1063.64,192.19,6.0
2022-12-02,EMEA,Apparel,1542.19,155.96,17.0
2024-08-19,EMEA,Food & Beverage,4252.39,1117.28,23.0
2022-07-05,North America,Food & Beverage,496.93,145.69,21.0
2024-09-25,Middle East,Sports,5089.3,1583.49,30.0
2024-07-07,LATAM,Sports,9795.78,3643.66,46.0
2022-09-09,Middle East,Food & Beverage,3208.11,163.18,12.0
2022-09-11,Middle East,Home & Garden,4495.45,1608.61,13.0
2022-06-07,LATAM,Apparel,3788.07,652.41,25.0
2024-10-02,LATAM,Electronics,9032.42,768.78,31.0
2024-01-27,LATAM,Apparel,1662.55,184.5,10.0
2022-02-20,LATAM,Sports,345.49,22.42,20.0
2024-07-01,LATAM,Beauty,5586.84,1069.65,15.0
2024-06-21,LATAM,Sports,20425.52,7183.31,47.0
2022-10-08,LATAM,Sports,9429.62,3556.01,21.0
2023-07-27,North America,Apparel,14156.63,4762.85,34.0
2024-04-02,APAC,Beauty,7738.16,1149.29,49.0
2024-11-07,Middle East,Sports,22501.14,7767.26,49.0
2024-11-25,LATAM,Beauty,22124.99,8141.34,42.0
2024-07-03,APAC,Apparel,2537.38,290.2,11.0
2024-07-19,Middle East,Home & Garden,10749.85,4051.16,32.0
2024-01-24,EMEA,Food & Beverage,516.57,40.15,1.0
2022-02-05,Middle East,Beauty,15491.16,5419.06,48.0
2023-04-26,Middle East,Electronics,176.38,30.68,1.0
2023-12-23,North America,Home & Garden,11487.95,,36.0
2023-01-08,North America,Home & Garden,4378.56,1038.6,13.0
2022-01-18,APAC,Beauty,210.33,47.31,18.0
2024-12-28,APAC,Sports,10216.76,3068.82,23.0
2023-05-03,LATAM,Electronics,13301.25,3334.17,29.0
2024-08-23,EMEA,Apparel,17844.47,1772.61,35.0
2023-06-04,Middle East,Sports,3274.91,934.13,8.0
2022-02-13,LATAM,Food & Beverage,4630.36,1065.69,36.0
2023-02-14,EMEA,Beauty,1114.38,320.22,36.0
2022-10-19,LATAM,Apparel,2943.04,344.23,27.0
2022-04-02,LATAM,Apparel,1445.34,134.59,9.0
2022-07-25,APAC,Home & Garden,3683.93,827.34,18.0
2024-12-03,APAC,Home & Garden,838.74,304.99,5.0
2022-08-03,APAC,Electronics,11517.39,2986.75,45.0
2022-07-01,APAC,Beauty,4974.95,867.32,43.0
2022-06-09,EMEA,Sports,4211.04,312.56,43.0
2024-06-14,APAC,Beauty,1548.22,283.19,35.0
2022-08-17,North America,Electronics,3330.07,519.15,7.0
2023-01-24,LATAM,Food & Beverage,3041.6,499.94,28.0
2022-09-05,LATAM,Home & Garden,2555.39,676.3,45.0
2022-09-16,North America,Electronics,5797.59,1417.54,19.0
2022-11-15,Middle East,Home & Garden,15171.05,1470.39,48.0
2024-07-07,APAC,Beauty,5289.3,355.22,19.0
2024-12-20,North America,Apparel,10874.51,1554.14,36.0
2024-01-01,EMEA,Home & Garden,2467.82,677.12,14.0
2022-08-26,LATAM,Beauty,13631.01,1795.18,26.0
2024-04-20,North America,Electronics,8386.63,2965.62,49.0
2024-05-25,EMEA,Home & Garden,16921.64,5111.64,39.0
2024-04-24,APAC,Home & Garden,3148.91,533.98,13.0
2024-12-08,LATAM,Food & Beverage,16660.49,2931.57,36.0
2022-03-11,APAC,Electronics,775.17,189.78,8.0
2024-12-27,APAC,Electronics,9169.46,3340.29,31.0
2022-01-17,Middle East,Apparel,124.17,28.03,3.0
2024-10-01,Middle East,Apparel,11923.17,2976.37,46.0
2023-05-18,North America,Home & Garden,13844.21,1619.89,37.0
2024-06-04,EMEA,Beauty,5845.29,419.14,15.0
2022-10-25,LATAM,Beauty,1093.65,162.24,35.0
2023-01-03,LATAM,Sports,4734.44,1407.45,9.0
2023-01-08,Middle East,Beauty,5575.28,1638.39,13.0
2022-03-16,LATAM,Sports,6544.79,1766.22,24.0
2024-10-31,Middle East,Apparel,689.19,196.22,33.0
2022-06-22,Middle East,Home & Garden,25015.07,3608.0,46.0
2023-02-01,APAC,Food & Beverage,3815.79,1356.42,18.0
2023-11-07,APAC,Beauty,1721.88,456.62,9.0
2022-03-13,EMEA,Apparel,19628.67,2552.8,48.0
2024-01-22,EMEA,Food & Beverage,3114.03,705.92,7.0
2024-01-05,North America,Beauty,665.65,33.32,26.0
2022-06-21,Middle East,Sports,1865.65,439.23,5.0
2023-01-05,EMEA,Sports,1097.81,125.76,10.0
2022-12-30,Middle East,Food & Beverage,15890.43,1634.26,40.0
2022-02-03,North America,Electronics,356.03,102.12,7.0
2023-06-03,LATAM,Beauty,8549.68,1697.74,21.0
2024-03-30,EMEA,Apparel,6169.78,1286.71,16.0
2024-05-19,LATAM,Beauty,642.69,243.71,12.0
2023-08-22,APAC,Beauty,6687.55,1735.77,
2024-06-12,LATAM,Electronics,6599.28,583.96,44.0
2024-11-26,APAC,Sports,14937.75,1637.69,47.0
2022-11-20,North America,Food & Beverage,21318.93,1772.13,44.0
2024-01-29,EMEA,Electronics,9516.4,2759.92,23.0
2023-03-12,North America,Home & Garden,1660.86,86.72,6.0
2024-04-18,North America,Home & Garden,1227.86,76.86,9.0
2022-01-19,North America,Sports,18469.83,1877.76,40.0
2024-08-25,APAC,Sports,5435.24,1691.01,29.0
2024-12-08,APAC,Home & Garden,3907.63,764.58,10.0
2022-09-03,LATAM,Sports,1907.97,459.32,14.0
2024-05-02,EMEA,Apparel,3941.08,1449.24,25.0
2023-10-08,APAC,Food & Beverage,6906.1,1212.96,35.0
2024-07-27,LATAM,Electronics,5545.81,1810.51,13.0
2023-12-18,EMEA,Home & Garden,7144.27,534.65,16.0
2022-08-12,North America,Sports,3531.01,1322.12,44.0
2023-08-01,North America,Home & Garden,10630.61,3927.81,45.0
2024-07-31,North America,Apparel,12574.12,3507.89,38.0
2022-04-17,EMEA,Home & Garden,2017.85,473.83,5.0
2024-07-29,North America,Home & Garden,22515.42,7638.74,49.0
2022-12-06,North America,Electronics,7494.67,2790.9,49.0
2022-05-28,Middle East,Sports,319.34,38.21,2.0
2024-09-22,APAC,Beauty,1747.87,312.62,13.0
2024-05-20,LATAM,Electronics,4972.61,1761.72,41.0
2024-05-20,Middle East,Home & Garden,3210.85,370.02,40.0
2023-12-15,EMEA,Sports,826.54,244.29,4.0
2022-07-26,EMEA,Sports,2378.94,481.47,9.0
2024-10-03,North America,Sports,2280.34,573.85,7.0
2024-11-27,North America,Electronics,4105.54,633.13,12.0
2024-08-16,EMEA,Beauty,13228.89,662.21,42.0
2024-04-11,North America,Electronics,8364.49,1562.11,18.0
2022-01-01,EMEA,Sports,18319.3,3305.23,47.0
2023-03-13,North America,Beauty,7368.95,2091.09,19.0
2022-02-17,North America,Apparel,4830.83,252.33,10.0
2022-01-29,Middle East,Apparel,8669.98,1853.56,31.0
2023-04-24,LATAM,Electronics,7493.26,954.42,33.0
2022-10-11,APAC,Sports,8328.51,553.02,27.0
2024-04-12,LATAM,Food & Beverage,17724.92,2458.82,41.0
2022-02-25,EMEA,Beauty,1837.19,695.75,11.0
2023-06-07,Middle East,Beauty,9706.85,778.13,39.0
2022-07-13,LATAM,Electronics,3306.07,660.81,8.0
2023-08-26,EMEA,Apparel,11496.09,2660.57,27.0
2024-12-27,EMEA,Sports,1700.6,553.84,35.0
2022-09-25,APAC,Beauty,7544.2,2144.28,16.0
2023-11-21,Middle East,Sports,325.41,32.38,1.0
2022-07-18,LATAM,Beauty,16861.66,1742.0,46.0
2022-07-30,North America,Food & Beverage,1658.61,496.76,6.0
2024-10-17,EMEA,Apparel,1579.26,272.87,17.0
2024-10-05,EMEA,Apparel,2045.73,741.23,47.0
2022-06-26,LATAM,Beauty,979.9,132.0,19.0
2023-06-04,APAC,Food & Beverage,175.61,45.24,3.0
2023-08-01,North America,Sports,4233.39,1064.17,14.0
2023-08-09,APAC,Food & Beverage,1304.76,427.66,4.0
2024-03-21,North America,Home & Garden,18313.35,6210.16,35.0
2022-12-06,Middle East,Electronics,1727.95,110.75,30.0
2022-02-16,LATAM,Apparel,1180.94,340.77,5.0
2023-04-08,North America,Apparel,1114.59,,27.0
2023-06-03,LATAM,Electronics,8016.98,1784.98,45.0
2023-07-08,Middle East,Home & Garden,21364.53,1389.99,49.0
2024-09-02,Middle East,Apparel,12359.28,2220.2,49.0
2023-01-07,APAC,Beauty,13599.16,821.73,29.0
2023-10-14,Middle East,Beauty,4826.12,287.5,21.0
2023-01-09,EMEA,Sports,2924.58,1089.49,8.0
2024-04-17,North America,Apparel,11591.48,1910.45,29.0
2022-08-02,LATAM,Home & Garden,1438.01,507.98,11.0
2023-04-28,Middle East,Food & Beverage,2047.41,736.42,7.0
2022-04-26,North America,Food & Beverage,9177.37,591.1,39.0
2023-07-06,LATAM,Sports,7760.65,1071.74,49.0
2022-11-11,APAC,Sports,6923.66,1876.54,35.0
2022-10-08,APAC,Apparel,7215.99,882.71,16.0
2023-12-20,LATAM,Electronics,6606.24,1151.0,44.0
2022-07-16,Middle East,Beauty,2679.72,144.19,31.0
2023-02-22,Middle East,Sports,209.35,53.52,18.0
2022-03-07,EMEA,Electronics,6157.63,2323.94,24.0
2024-02-21,LATAM,Home & Garden,12157.38,2209.94,48.0
2022-06-14,Middle East,Sports,17693.48,6145.58,43.0
2023-02-09,EMEA,Food & Beverage,4909.89,421.75,27.0
2022-10-08,LATAM,Electronics,574.66,139.23,16.0
2024-03-19,LATAM,Beauty,2433.99,129.97,12.0
2024-11-15,LATAM,Beauty,12913.12,,30.0
2024-09-22,EMEA,Food & Beverage,13893.79,3554.33,33.0
2024-07-26,LATAM,Beauty,7131.93,1056.36,31.0
2024-01-20,APAC,Apparel,10199.69,2267.59,44.0
2022-10-21,Middle East,Home & Garden,3384.46,1241.41,25.0
2024-03-31,LATAM,Food & Beverage,3477.41,1295.54,15.0
2022-03-11,North America,Sports,6397.73,422.64,16.0
2022-07-12,LATAM,Sports,16197.76,4125.13,41.0
2023-01-06,LATAM,Beauty,3049.32,1061.42,14.0
2024-12-30,Middle East,Home & Garden,2715.9,318.41,21.0
2022-04-17,North America,Sports,5019.58,1367.65,22.0
2023-12-04,EMEA,Sports,2454.67,227.41,5.0
2022-06-26,APAC,Beauty,15992.63,3652.94,49.0
2023-05-15,LATAM,Home & Garden,9922.57,2554.73,36.0
2022-12-04,North America,Electronics,12258.84,1492.48,39.0
2022-07-07,Middle East,Beauty,15113.5,5395.03,34.0
2023-02-26,APAC,Home & Garden,1280.08,290.8,27.0
2022-04-06,LATAM,Beauty,5849.98,1607.9,27.0
2022-07-24,APAC,Food & Beverage,4604.62,1339.33,42.0
2022-01-30,LATAM,Beauty,492.75,31.82,1.0
2022-01-07,Middle East,Food & Beverage,9503.33,3227.58,19.0
2024-02-17,Middle East,Sports,6571.18,2364.82,20.0
2022-03-10,North America,Home & Garden,297.42,50.39,22.0
2022-03-08,North America,Electronics,291.03,94.34,4.0
2024-11-22,EMEA,Sports,2763.62,251.8,7.0
2022-07-18,LATAM,Electronics,3662.99,773.57,13.0
2022-06-01,LATAM,Home & Garden,3579.57,1292.44,39.0
2023-06-23,North America,Electronics,8699.45,2305.21,34.0
2024-05-16,APAC,Sports,6963.14,1970.37,35.0
2023-05-09,LATAM,Electronics,6592.94,1398.55,36.0
2023-02-24,APAC,Home & Garden,166.78,22.85,6.0
2023-02-03,APAC,Electronics,1230.7,251.57,36.0
2024-09-19,LATAM,Home & Garden,12640.68,2134.59,46.0
2022-01-30,North America,Apparel,4679.71,1418.26,36.0
2023-01-11,APAC,Electronics,584.55,160.71,2.0
2023-09-24,North America,Home & Garden,9898.32,2341.9,32.0
2022-04-05,Middle East,Electronics,7490.6,1411.67,21.0
2023-03-07,Middle East,Home & Garden,1164.86,406.2,7.0
2024-04-08,LATAM,Apparel,13770.28,4692.78,33.0
2023-08-12,APAC,Apparel,8170.56,1052.16,20.0
2024-08-29,LATAM,Electronics,10827.22,2435.88,35.0
2022-04-09,Middle East,Home & Garden,7131.81,1072.29,44.0
2024-10-16,Middle East,Food & Beverage,6554.0,1269.52,16.0
2024-07-08,APAC,Sports,2786.56,889.83,6.0
2022-02-16,North America,Electronics,1352.63,434.38,12.0
2022-01-28,EMEA,Electronics,14853.52,3892.75,43.0
2022-02-24,Middle East,Home & Garden,6617.91,1885.03,25.0
2024-01-26,North America,Food & Beverage,1685.48,335.04,4.0
2024-03-31,Middle East,Electronics,6779.26,1283.53,31.0
2024-04-24,North America,Sports,12385.65,4313.7,43.0
2023-07-02,Middle East,Sports,8909.58,2664.72,20.0
2023-08-12,North America,Home & Garden,3325.53,1114.93,26.0
2022-04-12,EMEA,Apparel,18267.9,4639.88,46.0
2023-05-08,APAC,Food & Beverage,2361.93,679.67,5.0
2024-03-22,Middle East,Beauty,7893.56,2867.99,18.0
2022-02-19,EMEA,Electronics,1843.12,553.54,5.0
2024-08-10,North America,Food & Beverage,288.85,19.31,19.0
2024-02-10,APAC,Electronics,20122.3,5369.12,42.0
2024-11-04,North America,Home & Garden,561.44,113.66,2.0
2024-02-01,LATAM,Food & Beverage,6587.26,1462.57,17.0
2022-08-28,APAC,Sports,14958.17,2587.92,37.0
2024-09-01,LATAM,Sports,1156.0,118.32,15.0
2024-10-03,Middle East,Apparel,3775.99,982.29,46.0
2022-06-05,EMEA,Food & Beverage,5801.11,1885.39,20.0
2022-07-15,North America,Electronics,2230.03,343.89,5.0
2022-09-22,North America,Sports,4338.93,1082.34,19.0
2024-06-30,EMEA,Electronics,884.96,262.06,2.0
2024-09-26,North America,Home & Garden,1965.26,177.22,20.0
2023-10-15,LATAM,Food & Beverage,3607.0,1322.98,14.0
2022-02-24,LATAM,Apparel,6147.87,2096.75,28.0
2024-04-05,APAC,Home & Garden,3531.07,333.67,10.0
2024-07-19,Middle East,Beauty,12467.95,1469.19,44.0
2024-12-27,APAC,Beauty,1704.51,626.82,13.0
2023-04-22,EMEA,Sports,724.12,145.79,12.0
2022-06-11,North America,Home & Garden,7331.07,959.97,21.0
2023-07-23,EMEA,Sports,3970.4,1212.06,23.0
2022-06-25,Middle East,Apparel,6717.1,1449.57,14.0
2024-02-11,EMEA,Home & Garden,6558.11,1460.6,28.0
2022-10-30,LATAM,Sports,2695.93,840.35,11.0
2023-10-19,EMEA,Apparel,2367.04,212.84,44.0
2023-06-18,APAC,Electronics,11062.35,2017.18,28.0
2023-01-20,Middle East,Beauty,3550.5,223.91,33.0
2024-04-10,EMEA,Electronics,2838.54,721.27,12.0
2024-02-05,LATAM,Food & Beverage,,129.16,4.0
2022-12-25,Middle East,Apparel,916.41,116.32,11.0
2024-08-19,APAC,Apparel,2389.3,531.53,20.0
2023-05-27,North America,Home & Garden,745.08,193.74,13.0
2024-07-06,Middle East,Home & Garden,14562.43,1551.81,34.0
2022-01-15,EMEA,Apparel,11312.7,3809.39,47.0
2024-04-19,EMEA,Beauty,4505.36,531.14,18.0
2024-04-14,LATAM,Electronics,491.41,107.38,3.0
2023-05-29,LATAM,Beauty,2427.7,704.0,26.0
2023-04-26,EMEA,Home & Garden,1929.17,641.57,40.0
2024-05-28,APAC,Home & Garden,2309.2,460.15,23.0
2022-07-20,APAC,Apparel,5906.01,1492.81,23.0
2024-09-29,Middle East,Apparel,8862.66,2698.25,18.0
2022-04-27,North America,Beauty,5731.96,1436.8,26.0
2022-09-26,Middle East,Home & Garden,8907.41,1068.43,21.0
2022-07-12,EMEA,Beauty,9369.55,821.37,23.0
2022-09-04,APAC,Sports,168.01,43.3,1.0
2023-10-11,LATAM,Electronics,19139.53,2623.85,44.0
2022-05-21,Middle East,Beauty,12565.29,1583.97,34.0
2022-10-16,North America,Food & Beverage,2020.79,393.35,27.0
2023-06-02,North America,Beauty,1500.9,216.96,5.0
2022-09-24,APAC,Home & Garden,5904.65,1125.97,25.0
2022-12-09,LATAM,Sports,10682.74,949.49,23.0
2022-10-26,Middle East,Beauty,3866.39,844.78,18.0
2022-07-09,North America,Home & Garden,3157.51,1075.79,25.0
2022-12-27,North America,Apparel,5873.85,1239.14,24.0
2024-03-07,EMEA,Beauty,10119.79,621.93,47.0
2022-01-20,Middle East,Food & Beverage,13488.5,2543.17,26.0
2024-10-15,LATAM,Electronics,2367.93,822.91,37.0
2022-09-10,EMEA,Beauty,1757.25,594.07,5.0
2023-11-01,LATAM,Beauty,810.58,291.66,2.0
2022-09-23,North America,Apparel,16507.62,1727.39,47.0
